"","var_name","var_desc","var_type","class"
"3414","in402ab_10_state11","Sikkim- state spesific pension received by hhmember-10",0,"numeric"
"3415","in402ab_10_state12","Arunachal Pradesh- state spesific pension received by hhmember-10",0,"numeric"
"3416","in402ab_10_state13","Nagaland- state spesific pension received by hhmember-10",0,"numeric"
"3417","in402ab_10_state14","Manipur- state spesific pension received by hhmember-10",0,"numeric"
"3418","in402ab_10_state15","Mizoram- state spesific pension received by hhmember-10",0,"numeric"
"3419","in402ab_10_state16","Tripura- state spesific pension received by hhmember-10",0,"numeric"
"3420","in402ab_10_state17","Meghalaya- state spesific pension received by hhmember-10",0,"numeric"
"3421","in402ab_10_state18","Assam- state spesific pension received by hhmember-10",0,"numeric"
"3422","in402ab_10_state19","West Bengal- state spesific pension received by hhmember-10",0,"numeric"
"3423","in402ab_10_state20","Jharkhand- state spesific pension received by hhmember-10",0,"numeric"
"3424","in402ab_10_state21","Odisha- state spesific pension received by hhmember-10",0,"numeric"
"3425","in402ab_10_state22","Chhatisgarh- state spesific pension received by hhmember-10",0,"numeric"
"3426","in402ab_10_state23","Madhya Pradesh- state spesific pension received by hhmember-10",0,"numeric"
"3427","in402ab_10_state24","Gujarat- state spesific pension received by hhmember-10",0,"numeric"
"3428","in402ab_10_state25","Daman and Diu- state spesific pension received by hhmember-10",0,"numeric"
"3429","in402ab_10_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-10",0,"numeric"
"3430","in402ab_10_state27","Maharashtra- state spesific pension received by hhmember-10",0,"numeric"
"3431","in402ab_10_state28","Andhra Pradesh- state spesific pension received by hhmember-10",0,"numeric"
"3432","in402ab_10_state29","Karnataka- state spesific pension received by hhmember-10",0,"numeric"
"3433","in402ab_10_state30","Goa- state spesific pension received by hhmember-10",0,"numeric"
"3434","in402ab_10_state31","Lakshadweep- state spesific pension received by hhmember-10",0,"numeric"
"3435","in402ab_10_state32","Kerala- state spesific pension received by hhmember-10",0,"numeric"
"3436","in402ab_10_state33","Tamil Nadu- state spesific pension received by hhmember-10",0,"numeric"
"3437","in402ab_10_state34","Puducherry- state spesific pension received by hhmember-10",0,"numeric"
"3438","in402ab_10_state35","Andaman and Nicobar- state spesific pension received by hhmember-10",0,"numeric"
"3439","in402ab_10_state36","Telangana- state spesific pension received by hhmember-10",0,"numeric"
"3440","in402ab_11_state1","Jammu and Kashmir- state spesific pension received by hhmember-11",0,"numeric"
"3441","in402ab_11_state2","Himachal Pradesh- state spesific pension received by hhmember-11",0,"numeric"
"3442","in402ab_11_state3","Punjab- state spesific pension received by hhmember-11",0,"numeric"
"3443","in402ab_11_state4","Chandigarh- state spesific pension received by hhmember-11",0,"numeric"
"3444","in402ab_11_state5","Uttarakhand- state spesific pension received by hhmember-11",0,"numeric"
"3445","in402ab_11_state6","Haryana- state spesific pension received by hhmember-11",0,"numeric"
"3446","in402ab_11_state7","Delhi- state spesific pension received by hhmember-11",0,"numeric"
"3447","in402ab_11_state8","Rajasthan- state spesific pension received by hhmember-11",0,"numeric"
"3448","in402ab_11_state9","Uttar Pradesh- state spesific pension received by hhmember-11",0,"numeric"
"3449","in402ab_11_state10","Bihar- state spesific pension received by hhmember-11",0,"numeric"
"3450","in402ab_11_state11","Sikkim- state spesific pension received by hhmember-11",0,"numeric"
"3451","in402ab_11_state12","Arunachal Pradesh- state spesific pension received by hhmember-11",0,"numeric"
"3452","in402ab_11_state13","Nagaland- state spesific pension received by hhmember-11",0,"numeric"
"3453","in402ab_11_state14","Manipur- state spesific pension received by hhmember-11",0,"numeric"
"3454","in402ab_11_state15","Mizoram- state spesific pension received by hhmember-11",0,"numeric"
"3455","in402ab_11_state16","Tripura- state spesific pension received by hhmember-11",0,"numeric"
"3456","in402ab_11_state17","Meghalaya- state spesific pension received by hhmember-11",0,"numeric"
"3457","in402ab_11_state18","Assam- state spesific pension received by hhmember-11",0,"numeric"
"3458","in402ab_11_state19","West Bengal- state spesific pension received by hhmember-11",0,"numeric"
"3459","in402ab_11_state20","Jharkhand- state spesific pension received by hhmember-11",0,"numeric"
"3460","in402ab_11_state21","Odisha- state spesific pension received by hhmember-11",0,"numeric"
"3461","in402ab_11_state22","Chhatisgarh- state spesific pension received by hhmember-11",0,"numeric"
"3462","in402ab_11_state23","Madhya Pradesh- state spesific pension received by hhmember-11",0,"numeric"
"3463","in402ab_11_state24","Gujarat- state spesific pension received by hhmember-11",0,"numeric"
"3464","in402ab_11_state25","Daman and Diu- state spesific pension received by hhmember-11",0,"numeric"
"3465","in402ab_11_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-11",0,"numeric"
"3466","in402ab_11_state27","Maharashtra- state spesific pension received by hhmember-11",0,"numeric"
"3467","in402ab_11_state28","Andhra Pradesh- state spesific pension received by hhmember-11",0,"numeric"
"3468","in402ab_11_state29","Karnataka- state spesific pension received by hhmember-11",0,"numeric"
"3469","in402ab_11_state30","Goa- state spesific pension received by hhmember-11",0,"numeric"
"3470","in402ab_11_state31","Lakshadweep- state spesific pension received by hhmember-11",0,"numeric"
"3471","in402ab_11_state32","Kerala- state spesific pension received by hhmember-11",0,"numeric"
"3472","in402ab_11_state33","Tamil Nadu- state spesific pension received by hhmember-11",0,"numeric"
"3473","in402ab_11_state34","Puducherry- state spesific pension received by hhmember-11",0,"numeric"
"3474","in402ab_11_state35","Andaman and Nicobar- state spesific pension received by hhmember-11",0,"numeric"
"3475","in402ab_11_state36","Telangana- state spesific pension received by hhmember-11",0,"numeric"
"3476","in402ab_12_state1","Jammu and Kashmir- state spesific pension received by hhmember-12",0,"numeric"
"3477","in402ab_12_state2","Himachal Pradesh- state spesific pension received by hhmember-12",0,"numeric"
"3478","in402ab_12_state3","Punjab- state spesific pension received by hhmember-12",0,"numeric"
"3479","in402ab_12_state4","Chandigarh- state spesific pension received by hhmember-12",0,"numeric"
"3480","in402ab_12_state5","Uttarakhand- state spesific pension received by hhmember-12",0,"numeric"
"3481","in402ab_12_state6","Haryana- state spesific pension received by hhmember-12",0,"numeric"
"3482","in402ab_12_state7","Delhi- state spesific pension received by hhmember-12",0,"numeric"
"3483","in402ab_12_state8","Rajasthan- state spesific pension received by hhmember-12",0,"numeric"
"3484","in402ab_12_state9","Uttar Pradesh- state spesific pension received by hhmember-12",0,"numeric"
"3485","in402ab_12_state10","Bihar- state spesific pension received by hhmember-12",0,"numeric"
"3486","in402ab_12_state11","Sikkim- state spesific pension received by hhmember-12",0,"numeric"
"3487","in402ab_12_state12","Arunachal Pradesh- state spesific pension received by hhmember-12",0,"numeric"
"3488","in402ab_12_state13","Nagaland- state spesific pension received by hhmember-12",0,"numeric"
"3489","in402ab_12_state14","Manipur- state spesific pension received by hhmember-12",0,"numeric"
"3490","in402ab_12_state15","Mizoram- state spesific pension received by hhmember-12",0,"numeric"
"3491","in402ab_12_state16","Tripura- state spesific pension received by hhmember-12",0,"numeric"
"3492","in402ab_12_state17","Meghalaya- state spesific pension received by hhmember-12",0,"numeric"
"3493","in402ab_12_state18","Assam- state spesific pension received by hhmember-12",0,"numeric"
"3494","in402ab_12_state19","West Bengal- state spesific pension received by hhmember-12",0,"numeric"
"3495","in402ab_12_state20","Jharkhand- state spesific pension received by hhmember-12",0,"numeric"
"3496","in402ab_12_state21","Odisha- state spesific pension received by hhmember-12",0,"numeric"
"3497","in402ab_12_state22","Chhatisgarh- state spesific pension received by hhmember-12",0,"numeric"
"3498","in402ab_12_state23","Madhya Pradesh- state spesific pension received by hhmember-12",0,"numeric"
"3499","in402ab_12_state24","Gujarat- state spesific pension received by hhmember-12",0,"numeric"
"3500","in402ab_12_state25","Daman and Diu- state spesific pension received by hhmember-12",0,"numeric"
"3501","in402ab_12_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-12",0,"numeric"
"3502","in402ab_12_state27","Maharashtra- state spesific pension received by hhmember-12",0,"numeric"
"3503","in402ab_12_state28","Andhra Pradesh- state spesific pension received by hhmember-12",0,"numeric"
"3504","in402ab_12_state29","Karnataka- state spesific pension received by hhmember-12",0,"numeric"
"3505","in402ab_12_state30","Goa- state spesific pension received by hhmember-12",0,"numeric"
"3506","in402ab_12_state31","Lakshadweep- state spesific pension received by hhmember-12",0,"numeric"
"3507","in402ab_12_state32","Kerala- state spesific pension received by hhmember-12",0,"numeric"
"3508","in402ab_12_state33","Tamil Nadu- state spesific pension received by hhmember-12",0,"numeric"
"3509","in402ab_12_state34","Puducherry- state spesific pension received by hhmember-12",0,"numeric"
"3510","in402ab_12_state35","Andaman and Nicobar- state spesific pension received by hhmember-12",0,"numeric"
"3511","in402ab_12_state36","Telangana- state spesific pension received by hhmember-12",0,"numeric"
"3512","in402ab_13_state1","Jammu and Kashmir- state spesific pension received by hhmember-13",0,"numeric"
"3513","in402ab_13_state2","Himachal Pradesh- state spesific pension received by hhmember-13",0,"numeric"
"3514","in402ab_13_state3","Punjab- state spesific pension received by hhmember-13",0,"numeric"
"3515","in402ab_13_state4","Chandigarh- state spesific pension received by hhmember-13",0,"numeric"
"3516","in402ab_13_state5","Uttarakhand- state spesific pension received by hhmember-13",0,"numeric"
"3517","in402ab_13_state6","Haryana- state spesific pension received by hhmember-13",0,"numeric"
"3518","in402ab_13_state7","Delhi- state spesific pension received by hhmember-13",0,"numeric"
"3519","in402ab_13_state8","Rajasthan- state spesific pension received by hhmember-13",0,"numeric"
"3520","in402ab_13_state9","Uttar Pradesh- state spesific pension received by hhmember-13",0,"numeric"
"3521","in402ab_13_state10","Bihar- state spesific pension received by hhmember-13",0,"numeric"
"3522","in402ab_13_state11","Sikkim- state spesific pension received by hhmember-13",0,"numeric"
"3523","in402ab_13_state12","Arunachal Pradesh- state spesific pension received by hhmember-13",0,"numeric"
"3524","in402ab_13_state13","Nagaland- state spesific pension received by hhmember-13",0,"numeric"
"3525","in402ab_13_state14","Manipur- state spesific pension received by hhmember-13",0,"numeric"
"3526","in402ab_13_state15","Mizoram- state spesific pension received by hhmember-13",0,"numeric"
"3527","in402ab_13_state16","Tripura- state spesific pension received by hhmember-13",0,"numeric"
"3528","in402ab_13_state17","Meghalaya- state spesific pension received by hhmember-13",0,"numeric"
"3529","in402ab_13_state18","Assam- state spesific pension received by hhmember-13",0,"numeric"
"3530","in402ab_13_state19","West Bengal- state spesific pension received by hhmember-13",0,"numeric"
"3531","in402ab_13_state20","Jharkhand- state spesific pension received by hhmember-13",0,"numeric"
"3532","in402ab_13_state21","Odisha- state spesific pension received by hhmember-13",0,"numeric"
"3533","in402ab_13_state22","Chhatisgarh- state spesific pension received by hhmember-13",0,"numeric"
"3534","in402ab_13_state23","Madhya Pradesh- state spesific pension received by hhmember-13",0,"numeric"
"3535","in402ab_13_state24","Gujarat- state spesific pension received by hhmember-13",0,"numeric"
"3536","in402ab_13_state25","Daman and Diu- state spesific pension received by hhmember-13",0,"numeric"
"3537","in402ab_13_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-13",0,"numeric"
"3538","in402ab_13_state27","Maharashtra- state spesific pension received by hhmember-13",0,"numeric"
"3539","in402ab_13_state28","Andhra Pradesh- state spesific pension received by hhmember-13",0,"numeric"
"3540","in402ab_13_state29","Karnataka- state spesific pension received by hhmember-13",0,"numeric"
"3541","in402ab_13_state30","Goa- state spesific pension received by hhmember-13",0,"numeric"
"3542","in402ab_13_state31","Lakshadweep- state spesific pension received by hhmember-13",0,"numeric"
"3543","in402ab_13_state32","Kerala- state spesific pension received by hhmember-13",0,"numeric"
"3544","in402ab_13_state33","Tamil Nadu- state spesific pension received by hhmember-13",0,"numeric"
"3545","in402ab_13_state34","Puducherry- state spesific pension received by hhmember-13",0,"numeric"
"3546","in402ab_13_state35","Andaman and Nicobar- state spesific pension received by hhmember-13",0,"numeric"
"3547","in402ab_13_state36","Telangana- state spesific pension received by hhmember-13",0,"numeric"
"3548","in402ab_14_state1","Jammu and Kashmir- state spesific pension received by hhmember-14",0,"numeric"
"3549","in402ab_14_state2","Himachal Pradesh- state spesific pension received by hhmember-14",0,"numeric"
"3550","in402ab_14_state3","Punjab- state spesific pension received by hhmember-14",0,"numeric"
"3551","in402ab_14_state4","Chandigarh- state spesific pension received by hhmember-14",0,"numeric"
"3552","in402ab_14_state5","Uttarakhand- state spesific pension received by hhmember-14",0,"numeric"
"3553","in402ab_14_state6","Haryana- state spesific pension received by hhmember-14",0,"numeric"
"3554","in402ab_14_state7","Delhi- state spesific pension received by hhmember-14",0,"numeric"
"3555","in402ab_14_state8","Rajasthan- state spesific pension received by hhmember-14",0,"numeric"
"3556","in402ab_14_state9","Uttar Pradesh- state spesific pension received by hhmember-14",0,"numeric"
"3557","in402ab_14_state10","Bihar- state spesific pension received by hhmember-14",0,"numeric"
"3558","in402ab_14_state11","Sikkim- state spesific pension received by hhmember-14",0,"numeric"
"3559","in402ab_14_state12","Arunachal Pradesh- state spesific pension received by hhmember-14",0,"numeric"
"3560","in402ab_14_state13","Nagaland- state spesific pension received by hhmember-14",0,"numeric"
"3561","in402ab_14_state14","Manipur- state spesific pension received by hhmember-14",0,"numeric"
"3562","in402ab_14_state15","Mizoram- state spesific pension received by hhmember-14",0,"numeric"
"3563","in402ab_14_state16","Tripura- state spesific pension received by hhmember-14",0,"numeric"
"3564","in402ab_14_state17","Meghalaya- state spesific pension received by hhmember-14",0,"numeric"
"3565","in402ab_14_state18","Assam- state spesific pension received by hhmember-14",0,"numeric"
"3566","in402ab_14_state19","West Bengal- state spesific pension received by hhmember-14",0,"numeric"
"3567","in402ab_14_state20","Jharkhand- state spesific pension received by hhmember-14",0,"numeric"
"3568","in402ab_14_state21","Odisha- state spesific pension received by hhmember-14",0,"numeric"
"3569","in402ab_14_state22","Chhatisgarh- state spesific pension received by hhmember-14",0,"numeric"
"3570","in402ab_14_state23","Madhya Pradesh- state spesific pension received by hhmember-14",0,"numeric"
"3571","in402ab_14_state24","Gujarat- state spesific pension received by hhmember-14",0,"numeric"
"3572","in402ab_14_state25","Daman and Diu- state spesific pension received by hhmember-14",0,"numeric"
"3573","in402ab_14_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-14",0,"numeric"
"3574","in402ab_14_state27","Maharashtra- state spesific pension received by hhmember-14",0,"numeric"
"3575","in402ab_14_state28","Andhra Pradesh- state spesific pension received by hhmember-14",0,"numeric"
"3576","in402ab_14_state29","Karnataka- state spesific pension received by hhmember-14",0,"numeric"
"3577","in402ab_14_state30","Goa- state spesific pension received by hhmember-14",0,"numeric"
"3578","in402ab_14_state31","Lakshadweep- state spesific pension received by hhmember-14",0,"numeric"
"3579","in402ab_14_state32","Kerala- state spesific pension received by hhmember-14",0,"numeric"
"3580","in402ab_14_state33","Tamil Nadu- state spesific pension received by hhmember-14",0,"numeric"
"3581","in402ab_14_state34","Puducherry- state spesific pension received by hhmember-14",0,"numeric"
"3582","in402ab_14_state35","Andaman and Nicobar- state spesific pension received by hhmember-14",0,"numeric"
"3583","in402ab_14_state36","Telangana- state spesific pension received by hhmember-14",0,"numeric"
"3584","in402ab_15_state1","Jammu and Kashmir- state spesific pension received by hhmember-15",0,"numeric"
"3585","in402ab_15_state2","Himachal Pradesh- state spesific pension received by hhmember-15",0,"numeric"
"3586","in402ab_15_state3","Punjab- state spesific pension received by hhmember-15",0,"numeric"
"3587","in402ab_15_state4","Chandigarh- state spesific pension received by hhmember-15",0,"numeric"
"3588","in402ab_15_state5","Uttarakhand- state spesific pension received by hhmember-15",0,"numeric"
"3589","in402ab_15_state6","Haryana- state spesific pension received by hhmember-15",0,"numeric"
"3590","in402ab_15_state7","Delhi- state spesific pension received by hhmember-15",0,"numeric"
"3591","in402ab_15_state8","Rajasthan- state spesific pension received by hhmember-15",0,"numeric"
"3592","in402ab_15_state9","Uttar Pradesh- state spesific pension received by hhmember-15",0,"numeric"
"3593","in402ab_15_state10","Bihar- state spesific pension received by hhmember-15",0,"numeric"
"3594","in402ab_15_state11","Sikkim- state spesific pension received by hhmember-15",0,"numeric"
"3595","in402ab_15_state12","Arunachal Pradesh- state spesific pension received by hhmember-15",0,"numeric"
"3596","in402ab_15_state13","Nagaland- state spesific pension received by hhmember-15",0,"numeric"
"3597","in402ab_15_state14","Manipur- state spesific pension received by hhmember-15",0,"numeric"
"3598","in402ab_15_state15","Mizoram- state spesific pension received by hhmember-15",0,"numeric"
"3599","in402ab_15_state16","Tripura- state spesific pension received by hhmember-15",0,"numeric"
"3600","in402ab_15_state17","Meghalaya- state spesific pension received by hhmember-15",0,"numeric"
"3601","in402ab_15_state18","Assam- state spesific pension received by hhmember-15",0,"numeric"
"3602","in402ab_15_state19","West Bengal- state spesific pension received by hhmember-15",0,"numeric"
"3603","in402ab_15_state20","Jharkhand- state spesific pension received by hhmember-15",0,"numeric"
"3604","in402ab_15_state21","Odisha- state spesific pension received by hhmember-15",0,"numeric"
"3605","in402ab_15_state22","Chhatisgarh- state spesific pension received by hhmember-15",0,"numeric"
"3606","in402ab_15_state23","Madhya Pradesh- state spesific pension received by hhmember-15",0,"numeric"
"3607","in402ab_15_state24","Gujarat- state spesific pension received by hhmember-15",0,"numeric"
"3608","in402ab_15_state25","Daman and Diu- state spesific pension received by hhmember-15",0,"numeric"
"3609","in402ab_15_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-15",0,"numeric"
"3610","in402ab_15_state27","Maharashtra- state spesific pension received by hhmember-15",0,"numeric"
"3611","in402ab_15_state28","Andhra Pradesh- state spesific pension received by hhmember-15",0,"numeric"
"3612","in402ab_15_state29","Karnataka- state spesific pension received by hhmember-15",0,"numeric"
"3613","in402ab_15_state30","Goa- state spesific pension received by hhmember-15",0,"numeric"
"3614","in402ab_15_state31","Lakshadweep- state spesific pension received by hhmember-15",0,"numeric"
"3615","in402ab_15_state32","Kerala- state spesific pension received by hhmember-15",0,"numeric"
"3616","in402ab_15_state33","Tamil Nadu- state spesific pension received by hhmember-15",0,"numeric"
"3617","in402ab_15_state34","Puducherry- state spesific pension received by hhmember-15",0,"numeric"
"3618","in402ab_15_state35","Andaman and Nicobar- state spesific pension received by hhmember-15",0,"numeric"
"3619","in402ab_15_state36","Telangana- state spesific pension received by hhmember-15",0,"numeric"
"3620","in402ab_16_state1","Jammu and Kashmir- state spesific pension received by hhmember-16",0,"numeric"
"3621","in402ab_16_state2","Himachal Pradesh- state spesific pension received by hhmember-16",0,"numeric"
"3622","in402ab_16_state3","Punjab- state spesific pension received by hhmember-16",0,"numeric"
"3623","in402ab_16_state4","Chandigarh- state spesific pension received by hhmember-16",0,"numeric"
"3624","in402ab_16_state5","Uttarakhand- state spesific pension received by hhmember-16",0,"numeric"
"3625","in402ab_16_state6","Haryana- state spesific pension received by hhmember-16",0,"numeric"
"3626","in402ab_16_state7","Delhi- state spesific pension received by hhmember-16",0,"numeric"
"3627","in402ab_16_state8","Rajasthan- state spesific pension received by hhmember-16",0,"numeric"
"3628","in402ab_16_state9","Uttar Pradesh- state spesific pension received by hhmember-16",0,"numeric"
"3629","in402ab_16_state10","Bihar- state spesific pension received by hhmember-16",0,"numeric"
"3630","in402ab_16_state11","Sikkim- state spesific pension received by hhmember-16",0,"numeric"
"3631","in402ab_16_state12","Arunachal Pradesh- state spesific pension received by hhmember-16",0,"numeric"
"3632","in402ab_16_state13","Nagaland- state spesific pension received by hhmember-16",0,"numeric"
"3633","in402ab_16_state14","Manipur- state spesific pension received by hhmember-16",0,"numeric"
"3634","in402ab_16_state15","Mizoram- state spesific pension received by hhmember-16",0,"numeric"
"3635","in402ab_16_state16","Tripura- state spesific pension received by hhmember-16",0,"numeric"
"3636","in402ab_16_state17","Meghalaya- state spesific pension received by hhmember-16",0,"numeric"
"3637","in402ab_16_state18","Assam- state spesific pension received by hhmember-16",0,"numeric"
"3638","in402ab_16_state19","West Bengal- state spesific pension received by hhmember-16",0,"numeric"
"3639","in402ab_16_state20","Jharkhand- state spesific pension received by hhmember-16",0,"numeric"
"3640","in402ab_16_state21","Odisha- state spesific pension received by hhmember-16",0,"numeric"
"3641","in402ab_16_state22","Chhatisgarh- state spesific pension received by hhmember-16",0,"numeric"
"3642","in402ab_16_state23","Madhya Pradesh- state spesific pension received by hhmember-16",0,"numeric"
"3643","in402ab_16_state24","Gujarat- state spesific pension received by hhmember-16",0,"numeric"
"3644","in402ab_16_state25","Daman and Diu- state spesific pension received by hhmember-16",0,"numeric"
"3645","in402ab_16_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-16",0,"numeric"
"3646","in402ab_16_state27","Maharashtra- state spesific pension received by hhmember-16",0,"numeric"
"3647","in402ab_16_state28","Andhra Pradesh- state spesific pension received by hhmember-16",0,"numeric"
"3648","in402ab_16_state29","Karnataka- state spesific pension received by hhmember-16",0,"numeric"
"3649","in402ab_16_state30","Goa- state spesific pension received by hhmember-16",0,"numeric"
"3650","in402ab_16_state31","Lakshadweep- state spesific pension received by hhmember-16",0,"numeric"
"3651","in402ab_16_state32","Kerala- state spesific pension received by hhmember-16",0,"numeric"
"3652","in402ab_16_state33","Tamil Nadu- state spesific pension received by hhmember-16",0,"numeric"
"3653","in402ab_16_state34","Puducherry- state spesific pension received by hhmember-16",0,"numeric"
"3654","in402ab_16_state35","Andaman and Nicobar- state spesific pension received by hhmember-16",0,"numeric"
"3655","in402ab_16_state36","Telangana- state spesific pension received by hhmember-16",0,"numeric"
"3656","in402ab_17_state1","Jammu and Kashmir- state spesific pension received by hhmember-17",0,"numeric"
"3657","in402ab_17_state2","Himachal Pradesh- state spesific pension received by hhmember-17",0,"numeric"
"3658","in402ab_17_state3","Punjab- state spesific pension received by hhmember-17",0,"numeric"
"3659","in402ab_17_state4","Chandigarh- state spesific pension received by hhmember-17",0,"numeric"
"3660","in402ab_17_state5","Uttarakhand- state spesific pension received by hhmember-17",0,"numeric"
"3661","in402ab_17_state6","Haryana- state spesific pension received by hhmember-17",0,"numeric"
"3662","in402ab_17_state7","Delhi- state spesific pension received by hhmember-17",0,"numeric"
"3663","in402ab_17_state8","Rajasthan- state spesific pension received by hhmember-17",0,"numeric"
"3664","in402ab_17_state9","Uttar Pradesh- state spesific pension received by hhmember-17",0,"numeric"
"3665","in402ab_17_state10","Bihar- state spesific pension received by hhmember-17",0,"numeric"
"3666","in402ab_17_state11","Sikkim- state spesific pension received by hhmember-17",0,"numeric"
"3667","in402ab_17_state12","Arunachal Pradesh- state spesific pension received by hhmember-17",0,"numeric"
"3668","in402ab_17_state13","Nagaland- state spesific pension received by hhmember-17",0,"numeric"
"3669","in402ab_17_state14","Manipur- state spesific pension received by hhmember-17",0,"numeric"
"3670","in402ab_17_state15","Mizoram- state spesific pension received by hhmember-17",0,"numeric"
"3671","in402ab_17_state16","Tripura- state spesific pension received by hhmember-17",0,"numeric"
"3672","in402ab_17_state17","Meghalaya- state spesific pension received by hhmember-17",0,"numeric"
"3673","in402ab_17_state18","Assam- state spesific pension received by hhmember-17",0,"numeric"
"3674","in402ab_17_state19","West Bengal- state spesific pension received by hhmember-17",0,"numeric"
"3675","in402ab_17_state20","Jharkhand- state spesific pension received by hhmember-17",0,"numeric"
"3676","in402ab_17_state21","Odisha- state spesific pension received by hhmember-17",0,"numeric"
"3677","in402ab_17_state22","Chhatisgarh- state spesific pension received by hhmember-17",0,"numeric"
"3678","in402ab_17_state23","Madhya Pradesh- state spesific pension received by hhmember-17",0,"numeric"
"3679","in402ab_17_state24","Gujarat- state spesific pension received by hhmember-17",0,"numeric"
"3680","in402ab_17_state25","Daman and Diu- state spesific pension received by hhmember-17",0,"numeric"
"3681","in402ab_17_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-17",0,"numeric"
"3682","in402ab_17_state27","Maharashtra- state spesific pension received by hhmember-17",0,"numeric"
"3683","in402ab_17_state28","Andhra Pradesh- state spesific pension received by hhmember-17",0,"numeric"
"3684","in402ab_17_state29","Karnataka- state spesific pension received by hhmember-17",0,"numeric"
"3685","in402ab_17_state30","Goa- state spesific pension received by hhmember-17",0,"numeric"
"3686","in402ab_17_state31","Lakshadweep- state spesific pension received by hhmember-17",0,"numeric"
"3687","in402ab_17_state32","Kerala- state spesific pension received by hhmember-17",0,"numeric"
"3688","in402ab_17_state33","Tamil Nadu- state spesific pension received by hhmember-17",0,"numeric"
"3689","in402ab_17_state34","Puducherry- state spesific pension received by hhmember-17",0,"numeric"
"3690","in402ab_17_state35","Andaman and Nicobar- state spesific pension received by hhmember-17",0,"numeric"
"3691","in402ab_17_state36","Telangana- state spesific pension received by hhmember-17",0,"numeric"
"3692","in402ab_18_state1","Jammu and Kashmir- state spesific pension received by hhmember-18",0,"numeric"
"3693","in402ab_18_state2","Himachal Pradesh- state spesific pension received by hhmember-18",0,"numeric"
"3694","in402ab_18_state3","Punjab- state spesific pension received by hhmember-18",0,"numeric"
"3695","in402ab_18_state4","Chandigarh- state spesific pension received by hhmember-18",0,"numeric"
"3696","in402ab_18_state5","Uttarakhand- state spesific pension received by hhmember-18",0,"numeric"
"3697","in402ab_18_state6","Haryana- state spesific pension received by hhmember-18",0,"numeric"
"3698","in402ab_18_state7","Delhi- state spesific pension received by hhmember-18",0,"numeric"
"3699","in402ab_18_state8","Rajasthan- state spesific pension received by hhmember-18",0,"numeric"
"3700","in402ab_18_state9","Uttar Pradesh- state spesific pension received by hhmember-18",0,"numeric"
"3701","in402ab_18_state10","Bihar- state spesific pension received by hhmember-18",0,"numeric"
"3702","in402ab_18_state11","Sikkim- state spesific pension received by hhmember-18",0,"numeric"
"3703","in402ab_18_state12","Arunachal Pradesh- state spesific pension received by hhmember-18",0,"numeric"
"3704","in402ab_18_state13","Nagaland- state spesific pension received by hhmember-18",0,"numeric"
"3705","in402ab_18_state14","Manipur- state spesific pension received by hhmember-18",0,"numeric"
"3706","in402ab_18_state15","Mizoram- state spesific pension received by hhmember-18",0,"numeric"
"3707","in402ab_18_state16","Tripura- state spesific pension received by hhmember-18",0,"numeric"
"3708","in402ab_18_state17","Meghalaya- state spesific pension received by hhmember-18",0,"numeric"
"3709","in402ab_18_state18","Assam- state spesific pension received by hhmember-18",0,"numeric"
"3710","in402ab_18_state19","West Bengal- state spesific pension received by hhmember-18",0,"numeric"
"3711","in402ab_18_state20","Jharkhand- state spesific pension received by hhmember-18",0,"numeric"
"3712","in402ab_18_state21","Odisha- state spesific pension received by hhmember-18",0,"numeric"
"3713","in402ab_18_state22","Chhatisgarh- state spesific pension received by hhmember-18",0,"numeric"
"3714","in402ab_18_state23","Madhya Pradesh- state spesific pension received by hhmember-18",0,"numeric"
"3715","in402ab_18_state24","Gujarat- state spesific pension received by hhmember-18",0,"numeric"
"3716","in402ab_18_state25","Daman and Diu- state spesific pension received by hhmember-18",0,"numeric"
"3717","in402ab_18_state26","Dadra and Nagar Haveli- state spesific pension received by hhmember-18",0,"numeric"
"3718","in402ab_18_state27","Maharashtra- state spesific pension received by hhmember-18",0,"numeric"
"3719","in402ab_18_state28","Andhra Pradesh- state spesific pension received by hhmember-18",0,"numeric"
"3720","in402ab_18_state29","Karnataka- state spesific pension received by hhmember-18",0,"numeric"
"3721","in402ab_18_state30","Goa- state spesific pension received by hhmember-18",0,"numeric"
"3722","in402ab_18_state31","Lakshadweep- state spesific pension received by hhmember-18",0,"numeric"
"3723","in402ab_18_state32","Kerala- state spesific pension received by hhmember-18",0,"numeric"
"3724","in402ab_18_state33","Tamil Nadu- state spesific pension received by hhmember-18",0,"numeric"
"3725","in402ab_18_state34","Puducherry- state spesific pension received by hhmember-18",0,"numeric"
"3726","in402ab_18_state35","Andaman and Nicobar- state spesific pension received by hhmember-18",0,"numeric"
"3727","in402ab_18_state36","Telangana- state spesific pension received by hhmember-18",0,"numeric"
"3728","in402ab_19_state1","Jammu and Kashmir- state spesific pension received by hhmember-19",0,"numeric"
"3729","in402ab_19_state2","Himachal Pradesh- state spesific pension received by hhmember-19",0,"numeric"
